left_wrist_angle,right_wrist_angle,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,left_ankle_angle,right_ankle_angle,left_hip_angle,right_hip_angle,target
217.4430154308945,145.26830579801023,321.7721599661136,37.8605040508219,19.808491353513897,15.640132845747653,261.5437139737422,99.8740592517574,150.6905142832442,208.55050976159487,164.11042615810322,168.22828079919864,goddess
165.22837850783247,197.30052719194495,179.7031333326753,307.1150991995953,138.12945775659756,82.87498365109822,253.90918365114783,181.4634424632546,155.22485943116808,121.29506200910744,163.90918365114783,141.66665989090137,goddess
158.38091537002617,216.17962044797892,85.51984253566083,267.3238165344353,81.81887737481192,84.3938340485334,251.565051177078,97.07818695228984,164.63153667820387,202.20807617123168,163.47420361007437,170.89737751170807,goddess
162.434985312707,194.07696540812947,80.72115413177026,284.5217892979346,93.5731971149932,86.5787807235707,240.8907326079048,121.65295854256333,150.0684881594922,204.2297797524778,143.00989559014036,142.01247963973043,goddess
171.23145366011778,181.7899106082461,178.0987635353856,182.3950055168724,30.77403610124821,30.59291524124547,259.9927035684227,102.87468091974326,154.50500418619632,207.23306894346268,162.1338788193396,166.8013285422761,goddess
199.09952207724075,174.36368335994894,256.4384614389355,94.59952244096304,276.8085591248434,264.08911131043345,102.90740867126584,259.43316177982246,229.18491612511843,145.87682600998986,192.10047921616345,184.420810207106,goddess
191.46078989137823,157.64610728796714,175.56967905239674,179.54546150315392,255.19908520982392,255.8920272587084,118.4762908499967,234.9290769822259,181.00508600525416,190.96247900423185,209.15341112251363,208.44617240902656,goddess
171.39277518824107,196.45695176750988,110.18241362915508,247.68703464706115,74.69005281653654,55.18467523508167,238.17794393789495,120.51023740611554,176.91004113354322,164.49897817367153,146.75358561656756,145.00797980144134,goddess
200.60626061383684,150.75117366345302,242.94420468232087,123.4852211356058,266.24661268163027,262.0118761304152,180.6735416924157,228.3709569185813,264.6290053044643,139.9754048850305,249.1738693937544,221.51603380091805,goddess
168.8801656323988,199.56524849774337,107.84494326193902,248.80849430554147,103.20218449469536,107.12970120644468,233.7017325878317,121.62168988813204,144.25893715081665,209.60259267725803,141.02065617683644,154.1129737336733,goddess
244.94073426256867,98.68432421997976,212.40454348859544,163.50685480339052,160.38521335624793,148.22857509177882,228.49255656937697,137.242813783016,190.6617462867641,170.0528283512864,153.709569315077,139.4633003439903,goddess
158.4773998920929,202.16634582208243,95.96108978257858,269.3013056170165,89.20110664396596,92.87343849759353,251.83831991348285,102.4095658844012,169.5257651717742,194.3331101352512,162.5169183957508,172.3931322280282,goddess
156.85755122294245,198.37782443555557,144.70650307986148,226.04848246871285,15.070591870796292,13.432176687822173,328.0868702227916,34.32077918883284,202.96193873400048,145.523827445581,155.30657510713937,163.34006923492032,goddess
160.34617594194668,187.17272306519845,97.23872650378026,269.0805440710706,92.22206289768148,80.9589977659089,249.2436966284521,115.7547533755193,160.92825252986395,195.14748743420887,159.41147295568302,164.20299121937123,goddess
155.55604521958347,166.6075022462489,12.851779370125476,184.04448557418112,54.103275323772216,46.14994333355372,197.72650101826304,177.319134566586,172.1053634677736,154.08156455488432,241.9183069510808,136.38452270667318,goddess
168.8801656323988,199.56524849774337,107.84494326193902,248.80849430554147,103.20218449469536,107.12970120644468,233.7017325878317,121.62168988813204,144.25893715081665,209.60259267725803,141.02065617683644,154.1129737336733,goddess
158.4773998920929,202.16634582208243,95.96108978257858,269.3013056170165,89.20110664396596,92.87343849759353,251.83831991348285,102.4095658844012,169.5257651717742,194.3331101352512,162.5169183957508,172.3931322280282,goddess
162.05474677020723,184.522454146402,174.46785333769986,179.4569283062762,25.92130546290261,23.559440896897332,342.9572038328472,21.843748868641867,283.84069549165565,83.05197799391338,134.30008637628907,136.8166079233449,goddess
238.60973189581216,129.01316065858634,309.97388958430173,50.62799781506487,30.83264513732632,26.203229080909068,252.60606246092635,107.94568210807378,151.2264302485937,210.5704194283929,165.56942723992847,164.79614862636873,goddess
178.4198275272,180.0,161.27173063627808,186.0958615445958,150.6991197307291,156.18834574902723,172.28739890216016,184.86173214380295,148.46520809481171,211.5969853999072,119.98163936884934,121.60750224624891,goddess
244.9744424089291,122.42106476250694,295.26731050033897,61.37618311793149,27.990025449593425,26.75032386846859,263.0618435447487,96.03528239661226,150.4214905100853,211.3842120166225,159.3255752391261,159.92847413546127,goddess
173.5006537203454,180.9655677874009,100.12083098377192,266.98339379550816,53.48599914187787,49.59150582170122,243.96658605158763,108.73139385495016,160.77992785829622,205.378531811284,156.95440185841738,164.50221826993769,goddess
199.0059841960368,124.07239784402762,344.5387822595581,67.56123615491279,33.737774242276416,357.7984210277944,250.40406525057088,169.20162339256686,137.08601019191488,179.50830329694168,157.91451232857167,114.21734114528606,goddess
208.68614757373945,136.87787744728536,246.5815495543048,103.95450917313686,49.95288832065513,54.18450685767781,233.61958612863637,128.47317771052454,165.8453205211357,200.17544523081668,150.57254359681028,149.47029410006587,goddess
204.3045492659367,154.56937045389904,123.6900675259798,245.30018249844105,97.236922025968,86.11724269201724,227.4152286604862,129.59211586482195,148.90399724111563,214.4510169194879,141.14662565964667,141.70983680775691,goddess
219.93638314696992,191.3824718558798,260.83765295427827,50.34623502073156,30.621789038372874,19.941089908112,272.2147551273192,86.25851512380669,156.04597671382254,217.8126567739912,155.8269525093626,154.95602689772858,goddess
158.43886877516238,195.19524852681985,74.64632214040579,285.3344573731142,82.43797719046817,85.57204718480209,258.84671998461306,99.92845040599948,171.08096954451742,201.0457408127127,163.44292862436336,163.2287761813696,goddess
249.10981150388255,124.5085229876684,308.546465833566,55.06832532993958,45.76677087023618,33.50966878317664,251.28524063175087,109.6695407288021,154.54713676807862,202.17535506455445,149.78867761416515,152.07102129131908,goddess
167.70746220732235,200.2156925954221,104.51738583193492,247.0609393342662,107.91412700668972,106.16239283845673,240.29859045458943,114.2961274230012,191.97613244420336,176.26660961881646,151.61664585847018,151.6447829348075,goddess
230.7730501115365,124.74528105957552,318.38391957338325,41.1315320194849,39.11564021173909,38.9265415854908,269.27196445066704,93.40629447220542,162.7256900078965,199.67135642577816,174.30721855991777,178.98438748751298,goddess
171.79405946443748,179.08699713318458,162.5813301121798,141.26543421308554,192.78950950146387,48.47731332163897,239.13640407774687,105.00994344603228,150.874693515386,204.6105606169335,138.0780615243769,176.1800202106122,goddess
234.97771262015056,175.4290633616265,271.16517723818873,348.66210472707104,323.93340821823017,50.563020878844576,141.26779018209572,102.00887606335353,223.1425529613984,227.72157094795983,71.85801462580918,145.4041458139096,goddess
175.42607874009914,205.33307377443828,105.06539827223249,246.5760786585581,110.2190555637332,105.08050353467166,256.96753834495075,101.50203830741624,157.20153978541606,207.9687163983916,168.9483559666963,166.4778465601875,goddess
159.71744091108337,209.56035446468076,88.38393334931426,270.70731936854423,83.69477695760902,85.60512125152472,249.91499067226653,97.72088604307396,165.9529112209191,200.620478617468,161.7881644555328,170.90337181870382,goddess
179.51853419416165,168.8745943582413,131.14319901441016,219.0763746696489,25.61417119114149,26.83704808707877,274.79942638715096,75.49522672280347,166.05940882971,206.1209067439661,176.23741705794416,183.8217727758688,goddess
150.0049203828602,202.0294511857408,101.56013079421774,277.2415957351151,99.57422788509184,91.47696536105558,251.78223524515724,110.81264648325936,150.8103243267444,206.44148031292875,142.95752522691714,137.38594403038883,goddess
165.96375653207352,204.58632951633615,100.7657555447429,251.6961625718252,92.13330343706616,100.77447348845568,232.1999345127454,123.10102954516424,171.52438454810203,190.2808349807385,141.45801624773458,147.93055146694277,goddess
183.2397002961021,184.98321416219773,240.19524852681988,122.52092819807234,246.24131907471028,242.40579401861604,252.8625281353606,104.78272604261568,156.83033538368775,201.71713334276117,165.58883912926686,166.5192266299632,goddess
245.5825342512205,117.86544888508718,303.06439745673254,53.32775842047751,36.611032933530566,38.89780633056864,259.8060061894432,99.30860550088708,169.09497795476554,205.48398731513265,161.1888840451149,164.20200872873764,goddess
230.7730501115365,124.74528105957552,318.38391957338325,41.1315320194849,39.11564021173909,38.9265415854908,269.27196445066704,93.40629447220542,162.7256900078965,199.67135642577816,174.30721855991777,178.98438748751298,goddess
175.42607874009914,205.33307377443828,105.06539827223249,246.5760786585581,110.2190555637332,105.08050353467166,256.96753834495075,101.50203830741624,157.20153978541606,207.9687163983916,168.9483559666963,166.4778465601875,goddess
234.97771262015056,175.4290633616265,271.16517723818873,348.66210472707104,323.93340821823017,50.563020878844576,141.26779018209572,102.00887606335353,223.1425529613984,227.72157094795983,71.85801462580918,145.4041458139096,goddess
159.71744091108337,209.56035446468076,88.38393334931426,270.70731936854423,83.69477695760902,85.60512125152472,249.91499067226653,97.72088604307396,165.9529112209191,200.620478617468,161.7881644555328,170.90337181870382,goddess
179.51853419416165,168.8745943582413,131.14319901441016,219.0763746696489,25.61417119114149,26.83704808707877,274.79942638715096,75.49522672280347,166.05940882971,206.1209067439661,176.23741705794416,183.8217727758688,goddess
179.1703172876551,178.71427566764118,184.1355129438946,182.98328591471324,11.000737228490207,352.34016001225945,87.76354986136738,80.71683019559772,191.89722627337792,190.9111283842834,71.26190173336386,118.73209735010956,goddess
150.0049203828602,202.0294511857408,101.56013079421774,277.2415957351151,99.57422788509184,91.47696536105558,251.78223524515724,110.81264648325936,150.8103243267444,206.44148031292875,142.95752522691714,137.38594403038883,goddess
183.2397002961021,184.98321416219773,240.19524852681988,122.52092819807234,246.24131907471028,242.40579401861604,252.8625281353606,104.78272604261568,156.83033538368775,201.71713334276117,165.58883912926686,166.5192266299632,goddess
245.5825342512205,117.86544888508718,303.06439745673254,53.32775842047751,36.611032933530566,38.89780633056864,259.8060061894432,99.30860550088708,169.09497795476554,205.48398731513265,161.1888840451149,164.20200872873764,goddess
188.7491071525358,190.6142073557082,168.5129237325482,190.15503556332985,160.71826739686384,157.14201492955132,248.53234856090103,116.23665551210314,205.7917755002952,157.36172149706093,162.76874335995984,158.33374238327332,goddess
159.0389342654584,197.85031830221683,61.05297017279628,299.3271794904568,96.13077670146409,100.56716714203571,247.07043115200076,108.2833730402537,155.94215656549423,208.49722207445487,153.83843355798078,153.5288249478418,goddess
152.3762150997192,190.56731975680023,97.34122581136415,266.17961610010576,85.64729686676401,81.70694384470947,246.0633576554704,115.76135548309156,162.094748506079,199.0757613925232,155.4615769575638,162.99714736124264,goddess
175.1454333217633,159.45969321691484,227.2094816401092,225.98798747819384,28.455918372029217,5.41861906151618,258.94414913987106,104.30210103375624,174.8187298306111,196.71798212213704,176.26860300083956,176.28966856346196,goddess
167.42795486302848,228.3545290143909,157.99958045357664,203.2934993378595,184.2996206642985,179.20033595862634,180.8755798490551,186.6472163557472,227.25958333825736,169.84573341979976,93.8199797893878,82.89337715913828,goddess
202.4569389999421,95.1944289077348,286.05998730716067,105.2551187030578,18.633891702282632,31.766246237298244,249.5239633575704,109.817546696061,146.78742769864914,221.43116474535333,150.36161631184865,148.52316065041603,goddess
237.71751276421844,132.9386005041283,311.19741419292944,55.1915018500277,27.023407635078424,16.123483367726745,270.718775469334,100.91943425161408,207.90881251595496,160.10692802118078,177.59938391303706,170.45527560329592,goddess
240.1048491125757,126.82236901343347,312.5991745014812,47.952392377815066,30.95688900489641,28.81401258115389,247.28051813908343,113.17306900998508,160.86814584757477,200.74985397703216,163.3690462932786,160.6410058243053,goddess
156.45315718706487,202.05997330018133,86.49077081499009,272.71033544377474,78.1876320664525,79.45167216685357,241.63007702794903,121.30371478594236,160.43883262605542,196.5398240012289,144.39937280863325,148.63852739137093,goddess
181.62267592271928,174.80557109226518,253.07040292248635,107.87984319939358,34.97414153921029,35.238917947564296,249.05886688938915,104.8118560770197,161.8214299921483,204.186350913288,165.41507994898132,162.23939916422358,goddess
197.6391010901897,164.84085403718848,252.0815457869204,121.68314936625616,248.0335015867607,235.1214064579879,109.4400348281762,229.41146042591416,228.8267930981243,87.70020057820803,200.2825590889166,222.19754848013324,goddess
206.89623696549336,164.14807184571302,140.0996255082954,219.81441712886516,181.49659006744616,175.427301102216,266.2640461987652,93.3337607072086,210.5454193635972,151.738463736057,177.67846941016728,174.5962086397503,goddess
199.0934920004856,180.57872556560773,162.75411826550896,193.45751790231876,184.57392125990089,191.8048923397864,191.53462065364477,170.51360899292257,150.20538279583388,209.1225974763916,114.77514056883192,118.92642583525362,goddess
173.65980825409008,175.6012946450045,167.47119229084848,176.26860300083953,160.51823482267457,187.17878385102568,243.86032372222,191.23501431017652,157.12633480937328,85.02634722905043,139.522454146402,164.36628033482788,goddess
242.3189384315148,115.31968691030966,306.869897645844,53.47687822446103,35.69174435091572,38.740537491642606,237.1028246325084,129.45579710232388,151.54858185436035,210.41194302625888,154.79887635452494,152.74467162505695,goddess
156.45315718706487,202.05997330018133,86.49077081499009,272.71033544377474,78.1876320664525,79.45167216685357,241.63007702794903,121.30371478594236,160.43883262605542,196.5398240012289,144.39937280863325,148.63852739137093,goddess
206.89623696549336,164.14807184571302,140.0996255082954,219.81441712886516,181.49659006744616,175.427301102216,266.2640461987652,93.3337607072086,210.5454193635972,151.738463736057,177.67846941016728,174.5962086397503,goddess
197.6391010901897,164.84085403718848,252.0815457869204,121.68314936625616,248.0335015867607,235.1214064579879,109.4400348281762,229.41146042591416,228.8267930981243,87.70020057820803,200.2825590889166,222.19754848013324,goddess
181.62267592271928,174.80557109226518,253.07040292248635,107.87984319939358,34.97414153921029,35.238917947564296,249.05886688938915,104.8118560770197,161.8214299921483,204.186350913288,165.41507994898132,162.23939916422358,goddess
242.3189384315148,115.31968691030966,306.869897645844,53.47687822446103,35.69174435091572,38.740537491642606,237.1028246325084,129.45579710232388,151.54858185436035,210.41194302625888,154.79887635452494,152.74467162505695,goddess
162.50063396264247,194.520149018537,112.69379494509236,259.81701416945674,97.39400864259828,95.3296355848604,235.38636756079836,119.87614287603796,141.62434181610365,214.36398151437595,132.91125784858937,140.19858831095894,goddess
186.581944655178,179.05304855322655,160.69369965939958,176.0730550245687,149.75007594085474,155.12901512526253,249.41420233364872,109.39943312514856,161.97388262434848,191.1532800153869,168.54249340411744,159.63318785955536,goddess
217.3549867283293,165.96375653207352,270.9888968373395,76.92028831162993,19.953592395054404,13.048143768967616,238.96542679054343,122.0053832080835,158.4154240513541,205.69962183979743,150.32810691773324,154.9831065219,goddess
159.22512440493676,199.60844127189029,89.49811343139868,272.89894682905106,81.52945845506052,91.21764192735196,235.64865320995224,124.50331570062347,147.38686965224164,207.97811908800148,156.03751102542182,158.02549200852803,goddess
222.8050688767958,142.3940086425983,105.47132816552016,247.68691442880692,104.96780006600396,104.52257267346164,222.2191869774772,129.89984793727118,158.01815225892372,202.54717766764043,153.1504636756023,156.6433888908828,goddess
212.607286523054,152.4254360403056,273.1020818751414,86.5928068691452,267.7050491213743,268.6792053120126,132.5622495297374,227.58302066863507,225.2232001935392,132.88959300352377,204.2004131037716,207.7108140152531,goddess
235.68817792308252,127.8182738911478,317.0884668461696,36.96914324023165,36.485273259867,36.09159974917792,250.0732564322404,99.3328696955556,192.7705606184196,170.63920049091965,158.29967830909834,167.3088817349118,goddess
174.5041346593043,195.70863782901571,84.61262089547415,271.97135905740106,82.55587533321344,86.51694485223663,253.8955027107409,97.40878237915528,198.5159894754035,166.3662178273662,162.66499499591703,167.68117588295675,goddess
220.28627475912188,128.31099693796617,340.8116748298673,23.698977612440423,56.80561748349077,56.653075579258406,264.0160058403331,102.40188882961004,159.94737185220987,206.395930666092,164.55368363230744,166.89079180184572,goddess
173.53823509413732,185.09569991955863,200.7575244730585,168.70085217874956,8.754554789155952,359.80905013646424,273.3203918629427,88.22482890252283,199.74158877804447,159.1523848816256,186.91553280621227,176.10228770740233,goddess
203.14084433332863,150.23562702852033,337.9170540891946,45.35218573284244,17.305083582229454,351.6799076000858,258.0600395950049,116.18672797721874,149.9535647531895,211.45179318460197,162.0955524937518,159.44395478041653,goddess
128.02723071397352,218.02723071397352,116.382871252041,238.3623752322878,107.76388201128772,107.93743871683635,262.7159763455832,95.9436874907768,153.72952607058946,212.73179507891996,165.09623077508712,167.05053798507174,goddess
234.46232220802565,167.30865150840725,191.30993247402023,77.24594199504395,14.172337700131951,25.929130477721348,245.65096922724365,131.69706916016392,149.78338267508656,204.56009588620392,139.25910706399614,140.98845182828944,goddess
144.63753811293097,161.2413496521578,116.70992009595436,148.14106975771543,142.39646300141848,339.8709848747375,263.0816135933063,201.4192309665154,199.9274930673797,150.53551995309752,143.77940611116767,83.03752443353947,goddess
172.0436642966053,213.9964591482505,194.2505181236162,196.17444691178076,39.62364363148743,359.8164338535059,33.11134196037203,38.180415502480166,212.8646503124322,177.8512478654052,127.27273765187198,144.8277240111631,goddess
161.565051177078,192.61362745401877,74.05460409907714,285.3955492539951,83.6921422120081,86.07611067724707,258.3304452117061,99.01932243138168,168.69006752597977,200.8409193395673,162.47443162627712,163.85566121971652,goddess
164.65769529345766,165.96375653207352,159.46437224367995,182.68377515946895,28.467177597183724,8.949858839471457,347.1973557122755,51.91122711902468,219.4304490191282,152.33269932617765,151.5316935959376,120.52970589993411,goddess
174.5041346593043,195.70863782901571,84.61262089547415,271.97135905740106,82.55587533321344,86.51694485223663,253.8955027107409,97.40878237915528,198.5159894754035,166.3662178273662,162.66499499591703,167.68117588295675,goddess
220.28627475912188,128.31099693796617,340.8116748298673,23.698977612440423,56.80561748349077,56.653075579258406,264.0160058403331,102.40188882961004,159.94737185220987,206.395930666092,164.55368363230744,166.89079180184572,goddess
128.02723071397352,218.02723071397352,116.382871252041,238.3623752322878,107.76388201128772,107.93743871683635,262.7159763455832,95.9436874907768,153.72952607058946,212.73179507891996,165.09623077508712,167.05053798507174,goddess
234.46232220802565,167.30865150840725,191.30993247402023,77.24594199504395,14.172337700131951,25.929130477721348,245.65096922724365,131.69706916016392,149.78338267508656,204.56009588620392,139.25910706399614,140.98845182828944,goddess
203.14084433332863,150.23562702852033,337.9170540891946,45.35218573284244,17.305083582229454,351.6799076000858,258.0600395950049,116.18672797721874,149.9535647531895,211.45179318460197,162.0955524937518,159.44395478041653,goddess
140.26769712804426,171.33586456689196,157.22139940180648,212.51095340834712,287.9950666440918,352.46226695398536,265.23635830927384,81.16885663455813,234.70175527438548,205.5732022571882,180.0,176.56636963754949,goddess
183.0664855011259,188.130102354156,171.2229213613745,148.47491248178665,344.6111468093664,28.58565967958781,345.520659271233,342.0994885703001,264.45879522196014,290.75714636398703,88.30605182810281,89.55027784250129,goddess
152.65012421993012,209.24882633654693,140.1008521228575,218.2717392663499,116.95633334449622,119.18927120486003,223.58793163547963,132.41397098980227,171.84346970513843,199.52393623994973,137.11911123348875,140.82740129706374,goddess
164.3687656086778,196.78490942734413,101.1190108897173,264.91402818145855,101.03789374781228,89.19836234947898,236.8522023758776,109.0866824236799,162.49758176897856,206.72464903592467,150.1540680503126,154.5731258304102,goddess
161.565051177078,192.61362745401877,74.05460409907714,285.3955492539951,83.6921422120081,86.07611067724707,258.3304452117061,99.01932243138168,168.69006752597977,200.8409193395673,162.47443162627712,163.85566121971652,goddess
196.58733855692745,155.44954761079256,292.77211201091575,36.62574097240096,28.646327545052145,10.181097677359578,231.91122711902463,115.691076566571,156.80140948635184,200.71040526117625,149.03624346792648,150.12400730831058,goddess
166.0002972028293,182.97373108248013,165.6447410118466,182.0687199866908,144.47655011424249,154.73268949966098,172.5444665240721,189.8339261029393,139.2794635302452,203.46338714720952,113.46846193864702,116.9893137523118,goddess
218.21219408322952,132.51044707800085,321.4566201283551,39.65291839970064,31.15379158817348,28.63512681021375,270.92243097462585,83.52010058851299,154.4159450670519,203.65967546721575,171.78079075110094,172.44365594356054,goddess
172.69875728020077,206.3120292617054,106.00861299131964,249.52412443560624,110.63947211671832,105.14914851847226,258.5834220881785,101.81704224469723,155.6684062134772,210.3354235059328,171.82128894867182,163.83550084774308,goddess
184.1391892557262,190.6697828044967,104.07151108597203,234.71325102494023,109.54292019556794,116.07127158522584,229.843459302682,99.91415957447644,162.3490027946434,206.3871145456676,139.64945627599337,148.56935895337094,goddess
164.3008802692709,198.70520992941613,103.58547208331235,261.4270016363886,106.86731737856168,98.19456410777128,250.8233996633719,112.65404417217046,162.10271271871778,201.80140948635184,157.4569389999421,155.22485943116808,goddess
152.94842134610133,200.8344839147075,102.30801581742791,261.09032439743044,102.91781284393396,90.94252295864555,256.7236029576841,100.14079314611278,157.0351850218895,209.5778386812613,151.74197038529311,150.25511870305778,goddess
174.51870340530263,196.31385242626052,97.77700276642614,242.05251357479895,74.23040241065384,80.94597542850559,225.04674661419625,131.56188193509823,177.01336300952485,175.6127545647489,141.43473915103672,147.62227545578742,goddess
178.58557678859782,182.8933536095872,166.15930450834438,192.0522703075385,158.27894919800266,156.4040928765706,263.0527062688162,96.60576684771073,155.85326851605595,204.5979376920376,166.26373169437744,165.06858282186246,goddess
184.1391892557262,190.6697828044967,104.07151108597203,234.71325102494023,109.54292019556794,116.07127158522584,229.843459302682,99.91415957447644,162.3490027946434,206.3871145456676,139.64945627599337,148.56935895337094,goddess
162.5528115767178,213.6900675259798,184.5721868636697,203.83874018317167,24.217835737429063,63.14847231264494,231.2470837359469,102.34919770340444,176.3195581957912,198.79988515865267,132.56141188128387,166.10663847906085,goddess
164.3008802692709,198.70520992941613,103.58547208331235,261.4270016363886,106.86731737856168,98.19456410777128,250.8233996633719,112.65404417217046,162.10271271871778,201.80140948635184,157.4569389999421,155.22485943116808,goddess
152.94842134610133,200.8344839147075,102.30801581742791,261.09032439743044,102.91781284393396,90.94252295864555,256.7236029576841,100.14079314611278,157.0351850218895,209.5778386812613,151.74197038529311,150.25511870305778,goddess
174.51870340530263,196.31385242626052,97.77700276642614,242.05251357479895,74.23040241065384,80.94597542850559,225.04674661419625,131.56188193509823,177.01336300952485,175.6127545647489,141.43473915103672,147.62227545578742,goddess
154.62111832429892,199.38979007679416,92.57941734462646,281.20010044335004,90.89627913767784,86.40061654619066,245.21365537410037,116.10002427501747,149.55032662043024,208.8279890678521,150.35932718184276,152.6309729615097,goddess
202.76000925766047,199.4643406540372,214.3347478193516,207.81984191566232,354.6889630583961,4.717408864767263,17.536872321360978,19.317345980337112,149.53445508054014,163.94668563398767,53.352953070516605,124.9684222676388,goddess
232.1035813407312,175.16204475884004,239.8508205176862,114.76723765534854,265.42168463925736,257.0434868718379,53.42665671992933,192.7523271715121,173.47781446262994,161.3013274850166,128.91482711174663,117.97320413560368,goddess
156.80140948635182,167.10625595511783,169.03889596797876,169.69515353123398,170.64296560774804,173.08877288097534,178.70944979661135,189.88908003904763,167.6484408499698,164.87524689566587,75.8157057517292,189.323591778138,goddess
179.50749826623667,189.549952697199,174.64051540491823,178.96847000481574,97.74285000522988,98.7190989328816,254.10132711488436,188.53337672873195,155.05244768906834,150.5864834971515,167.71710586372413,141.82545505807755,goddess
159.3255752391261,144.49435786558357,166.9843572348941,70.68706189825255,62.69275500039142,65.31005724849541,235.43374564278383,304.42411009727846,148.64945658491226,157.93488307229805,49.4649177055436,287.27876041126046,goddess
161.565051177078,192.61362745401877,72.18111108547724,285.3955492539951,81.64343329350284,86.07611067724707,258.3304452117061,100.21980884041206,168.69006752597977,200.8409193395673,162.47443162627712,162.47443162627712,goddess
163.0040332294592,196.3631367508748,92.68450996882142,278.0738494356193,76.57070105694072,80.13352232679013,253.56769503571084,107.00794695540732,158.76149689582488,203.52508029003891,161.59582935358122,165.53685742440578,goddess
177.51044707800085,181.6035066224472,168.10815833090854,192.83246835652804,198.7299473692814,38.73406401800196,330.01836063115064,207.7370035342208,226.00508600525416,188.34112594328064,109.31778228359032,134.55121717147114,goddess
165.94671436139433,194.75240341339688,91.27255087422417,269.0259463144944,96.05170070105952,96.19659965005572,253.2660050388207,99.701173229906,167.77706465916438,199.09986032095657,162.15116197173154,169.19779267125543,goddess
178.58557678859782,182.8933536095872,166.15930450834438,192.0522703075385,158.27894919800266,156.4040928765706,263.0527062688162,96.60576684771073,155.85326851605595,204.5979376920376,166.26373169437744,165.06858282186246,goddess
207.4651157443724,135.97515314309257,178.73499909697497,176.86828418219267,41.64866893207624,43.56384090970387,271.23588475004584,89.5888311634145,158.59654616445724,205.4664360882142,174.73557872601518,177.87460262580657,goddess
162.00502718374273,199.77923048428863,104.29630223336537,242.83036030642364,88.9284429438026,102.4666166254051,239.69302531652872,127.21401230411114,162.09332922808557,190.4618054564584,154.9831065219,151.87626461671118,goddess
140.4037913602497,226.4233715858969,111.60241205769591,238.99492440332503,104.3617636165136,108.38186032339333,250.14554512881008,116.82652772600709,167.60476708046338,198.3372301351001,158.88649992163474,159.2459286812006,goddess
173.24255377771,196.88230868780724,107.508413215478,255.44405311576776,110.20398844167524,106.1550933236734,238.5569016343966,118.04015297793497,148.80409412988274,214.94339286317603,141.68690932618236,141.34019174590992,goddess
213.6453750393241,152.17758809212404,180.3259458072382,169.68253424221265,6.563745408743907,7.367035649393282,343.306365849168,19.451580706297143,238.73133411862884,111.32621841914258,187.1250163489018,181.6211459136534,goddess
220.30131948270056,133.91907581333933,320.7309252088652,40.00625601417661,30.96375653207353,27.069878066646737,272.8328086026971,83.60328807561116,157.50311117036603,204.06754670478537,171.65368818338166,176.133857957432,goddess
174.32616633960797,190.43747535111817,86.05608076002757,275.7068634291653,79.14005878583164,86.58001690513888,281.7535647346937,80.10454477945063,189.20124966027117,160.08153219110267,174.05313694602648,172.61395684873276,goddess
108.34148107628612,100.52078431387436,189.2810268386264,194.5419300680402,274.8313944301699,80.42324052531767,270.9842500948738,276.1036169684905,159.06954010772014,152.9292359683775,275.16916621999223,264.51244293990874,plank
130.95041829672863,99.73392266219504,170.35701059746913,173.30164646286056,275.6768154480514,85.0092424136005,175.91785448933535,178.5208601976939,162.69388597373865,161.16640123933828,17.631789571111756,161.02959219151347,plank
184.3987053549955,233.62437431560943,182.72631099390625,186.14724717655807,102.0947570770121,109.23136361901992,193.5675810096901,189.23322940296785,132.29526673563453,180.72894714807757,174.2795240200778,154.2521423811654,plank
186.137255949262,241.32462332180307,174.75328030409858,181.6712859754373,113.510401201401,104.51020347047462,181.10854231264392,176.12113234084288,161.99200548385875,177.48454737400442,164.70635018001167,131.7889375150019,plank
165.86539477546236,169.45193458185787,172.33319573818582,175.09418545091685,164.6498635075756,188.4336911167761,207.0688727802748,203.1063268582716,165.03367911794814,163.23744553816726,248.27580849858612,293.6293777306568,plank
119.67107827269442,190.0079798014413,170.01915487567933,193.1725534233269,91.98590290912594,103.66149004744756,278.9082654318305,177.5786495409922,209.6712363766852,165.63149407202187,149.01043068418866,85.84478619441529,plank
111.34703405350292,199.8224645703652,172.29588072248717,190.1641696358451,71.05964842800944,113.91684103880036,183.16036162604567,29.992885539435687,170.76919924788456,159.79722412122192,96.36469544569388,139.96653393461094,plank
183.5950096610091,244.1954676000529,169.60710783870456,179.01075677114395,89.87277049887737,104.31975707771907,180.513764392181,190.3905284704116,93.40161606565272,184.7840971627286,183.6633273307545,133.49414861695433,plank
177.24284336734394,187.59464336859145,281.45342273129154,263.4469833074185,279.0952553282052,81.90606731614884,179.48383577023515,175.16730293204472,279.148760188136,275.5379345094234,259.24903300681194,284.56027561935684,plank
250.9474588998981,240.90883191130249,195.8490301469041,193.09964033018048,297.83566178213806,63.42243609555749,175.04844680379335,173.94219609146313,249.9284741354613,251.98886798350227,112.42042743597368,67.70284212321282,plank
167.82854179141253,178.40213818552272,82.57917631753594,77.44873051579532,64.12522602078708,287.16191880286533,182.344507687096,183.88752948752636,91.60999767515132,76.93888106368443,274.6184809534119,264.9707027978761,plank
249.29096240835096,236.1951114263,187.88577215284187,184.15280223172485,279.72696595886964,81.89998645248508,180.64938785832945,181.1300915251861,266.7542492076467,263.8495286849154,261.57930446798434,278.42069553201566,plank
